Agrupacion;Cargo;Codigo;Distrito;Establecimiento;Fecha;IdCargo;IdCircuito;IdDistrito;IdSeccion;Mesa;Seccion;idAgrupacion;idAgrupacionInt;idLista;lista;tipoVoto;votos,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00092;Río Negro;ESCUELA SECUNDARIA RIO NEGRO N 123;12-09-2021 19:57;3;04103;16;9;00417X;Bariloche;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;5,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00092;Río Negro;ESCUELA SECUNDARIA RIO NEGRO N 123;12-09-2021 19:57;3;04103;16;9;00417X;Bariloche;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;63,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00092;Río Negro;ESCUELA SECUNDARIA RIO NEGRO N 123;12-09-2021 19:57;3;04103;16;9;00417X;Bariloche;502;188;1;SIGAMOS CRECIENDO;positivo;59,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00092;Río Negro;ESCUELA SECUNDARIA RIO NEGRO N 123;12-09-2021 19:57;3;04103;16;9;00417X;Bariloche;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;16,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00092;Río Negro;ESCUELA SECUNDARIA RIO NEGRO N 123;12-09-2021 19:57;3;04103;16;9;00417X;Bariloche;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;5,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00092;Río Negro;ESCUELA SECUNDARIA RIO NEGRO N 123;12-09-2021 19:57;3;04103;16;9;00417X;Bariloche;504;190;3;ROJO,BLANCO Y MORADO;positivo;4,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00092;Río Negro;ESCUELA SECUNDARIA RIO NEGRO N 123;12-09-2021 19:57;3;04103;16;9;00417X;Bariloche;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;37
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00092;Río Negro;ESCUELA SECUNDARIA RIO NEGRO N 123;12-09-2021 19:57;3;04103;16;9;00417X;Bariloche;504;190;2;ROJA,BLANCA Y ROJA;positivo;7,
;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:03;3;04103;16;9;00418X;Bariloche;;;;;nulos;10,,
;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:03;3;04103;16;9;00418X;Bariloche;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:03;3;04103;16;9;00418X;Bariloche;;;;;comando;0,,
;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:03;3;04103;16;9;00418X;Bariloche;;;;;blancos;6,,
;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:03;3;04103;16;9;00418X;Bariloche;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:03;3;04103;16;9;00418X;Bariloche;50;185;1;ALFREDO BRAVO;positivo;5,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:03;3;04103;16;9;00418X;Bariloche;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;4,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:03;3;04103;16;9;00418X;Bariloche;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;71,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:03;3;04103;16;9;00418X;Bariloche;502;188;1;SIGAMOS CRECIENDO;positivo;46,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:03;3;04103;16;9;00418X;Bariloche;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;13,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:03;3;04103;16;9;00418X;Bariloche;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;7,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:03;3;04103;16;9;00418X;Bariloche;504;190;3;ROJO,BLANCO Y MORADO;positivo;4,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:03;3;04103;16;9;00418X;Bariloche;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;27
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:03;3;04103;16;9;00418X;Bariloche;504;190;2;ROJA,BLANCA Y ROJA;positivo;22,
;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:04;3;04103;16;9;00419X;Bariloche;;;;;nulos;9,,
;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:04;3;04103;16;9;00419X;Bariloche;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:04;3;04103;16;9;00419X;Bariloche;;;;;comando;0,,
;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:04;3;04103;16;9;00419X;Bariloche;;;;;blancos;7,,
;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:04;3;04103;16;9;00419X;Bariloche;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:04;3;04103;16;9;00419X;Bariloche;50;185;1;ALFREDO BRAVO;positivo;6,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:04;3;04103;16;9;00419X;Bariloche;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;4,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:04;3;04103;16;9;00419X;Bariloche;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;51,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:04;3;04103;16;9;00419X;Bariloche;502;188;1;SIGAMOS CRECIENDO;positivo;46,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:04;3;04103;16;9;00419X;Bariloche;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;15,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:04;3;04103;16;9;00419X;Bariloche;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;5,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:04;3;04103;16;9;00419X;Bariloche;504;190;3;ROJO,BLANCO Y MORADO;positivo;8,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:04;3;04103;16;9;00419X;Bariloche;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;40
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00093;Río Negro;JARDIN DE INFANTES N 68;12-09-2021 21:04;3;04103;16;9;00419X;Bariloche;504;190;2;ROJA,BLANCA Y ROJA;positivo;14,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:04;3;04104;16;9;00420X;Bariloche;;;;;nulos;10,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:04;3;04104;16;9;00420X;Bariloche;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:04;3;04104;16;9;00420X;Bariloche;;;;;comando;0,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:04;3;04104;16;9;00420X;Bariloche;;;;;blancos;3,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:04;3;04104;16;9;00420X;Bariloche;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:04;3;04104;16;9;00420X;Bariloche;50;185;1;ALFREDO BRAVO;positivo;5,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:04;3;04104;16;9;00420X;Bariloche;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;6,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:04;3;04104;16;9;00420X;Bariloche;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;72,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:04;3;04104;16;9;00420X;Bariloche;502;188;1;SIGAMOS CRECIENDO;positivo;69,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:04;3;04104;16;9;00420X;Bariloche;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;4,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:04;3;04104;16;9;00420X;Bariloche;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;3,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:04;3;04104;16;9;00420X;Bariloche;504;190;3;ROJO,BLANCO Y MORADO;positivo;6,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:04;3;04104;16;9;00420X;Bariloche;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;43
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:04;3;04104;16;9;00420X;Bariloche;504;190;2;ROJA,BLANCA Y ROJA;positivo;7,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:11;3;04104;16;9;00421X;Bariloche;;;;;nulos;6,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:11;3;04104;16;9;00421X;Bariloche;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:11;3;04104;16;9;00421X;Bariloche;;;;;comando;0,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:11;3;04104;16;9;00421X;Bariloche;;;;;blancos;8,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:11;3;04104;16;9;00421X;Bariloche;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:11;3;04104;16;9;00421X;Bariloche;50;185;1;ALFREDO BRAVO;positivo;8,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:11;3;04104;16;9;00421X;Bariloche;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;3,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:11;3;04104;16;9;00421X;Bariloche;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;68,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:11;3;04104;16;9;00421X;Bariloche;502;188;1;SIGAMOS CRECIENDO;positivo;42,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:11;3;04104;16;9;00421X;Bariloche;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;10,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:11;3;04104;16;9;00421X;Bariloche;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;2,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:11;3;04104;16;9;00421X;Bariloche;504;190;3;ROJO,BLANCO Y MORADO;positivo;4,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:11;3;04104;16;9;00421X;Bariloche;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;39
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:11;3;04104;16;9;00421X;Bariloche;504;190;2;ROJA,BLANCA Y ROJA;positivo;29,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:47;3;04104;16;9;00422X;Bariloche;;;;;nulos;13,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:47;3;04104;16;9;00422X;Bariloche;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:47;3;04104;16;9;00422X;Bariloche;;;;;comando;0,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:47;3;04104;16;9;00422X;Bariloche;;;;;blancos;6,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:47;3;04104;16;9;00422X;Bariloche;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:47;3;04104;16;9;00422X;Bariloche;50;185;1;ALFREDO BRAVO;positivo;5,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:47;3;04104;16;9;00422X;Bariloche;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;8,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:47;3;04104;16;9;00422X;Bariloche;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;40,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:47;3;04104;16;9;00422X;Bariloche;502;188;1;SIGAMOS CRECIENDO;positivo;45,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:47;3;04104;16;9;00422X;Bariloche;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;7,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:47;3;04104;16;9;00422X;Bariloche;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;7,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:47;3;04104;16;9;00422X;Bariloche;504;190;3;ROJO,BLANCO Y MORADO;positivo;6,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:47;3;04104;16;9;00422X;Bariloche;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;55
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:47;3;04104;16;9;00422X;Bariloche;504;190;2;ROJA,BLANCA Y ROJA;positivo;22,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:59;3;04104;16;9;00423X;Bariloche;;;;;nulos;7,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:59;3;04104;16;9;00423X;Bariloche;;;;;recurridos;1,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:59;3;04104;16;9;00423X;Bariloche;;;;;comando;0,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:59;3;04104;16;9;00423X;Bariloche;;;;;blancos;3,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:59;3;04104;16;9;00423X;Bariloche;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:59;3;04104;16;9;00423X;Bariloche;50;185;1;ALFREDO BRAVO;positivo;5,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:59;3;04104;16;9;00423X;Bariloche;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;5,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:59;3;04104;16;9;00423X;Bariloche;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;82,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:59;3;04104;16;9;00423X;Bariloche;502;188;1;SIGAMOS CRECIENDO;positivo;54,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:59;3;04104;16;9;00423X;Bariloche;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;12,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:59;3;04104;16;9;00423X;Bariloche;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;8,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:59;3;04104;16;9;00423X;Bariloche;504;190;3;ROJO,BLANCO Y MORADO;positivo;6,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:59;3;04104;16;9;00423X;Bariloche;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;36
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:59;3;04104;16;9;00423X;Bariloche;504;190;2;ROJA,BLANCA Y ROJA;positivo;11,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:50;3;04104;16;9;00424X;Bariloche;;;;;nulos;12,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:50;3;04104;16;9;00424X;Bariloche;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:50;3;04104;16;9;00424X;Bariloche;;;;;comando;0,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:50;3;04104;16;9;00424X;Bariloche;;;;;blancos;6,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:50;3;04104;16;9;00424X;Bariloche;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:50;3;04104;16;9;00424X;Bariloche;50;185;1;ALFREDO BRAVO;positivo;0,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:50;3;04104;16;9;00424X;Bariloche;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;3,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:50;3;04104;16;9;00424X;Bariloche;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;68,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:50;3;04104;16;9;00424X;Bariloche;502;188;1;SIGAMOS CRECIENDO;positivo;49,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:50;3;04104;16;9;00424X;Bariloche;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;8,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:50;3;04104;16;9;00424X;Bariloche;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;6,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:50;3;04104;16;9;00424X;Bariloche;504;190;3;ROJO,BLANCO Y MORADO;positivo;10,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:50;3;04104;16;9;00424X;Bariloche;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;38
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:50;3;04104;16;9;00424X;Bariloche;504;190;2;ROJA,BLANCA Y ROJA;positivo;18,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:57;3;04104;16;9;00425X;Bariloche;;;;;nulos;8,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:57;3;04104;16;9;00425X;Bariloche;;;;;recurridos;1,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:57;3;04104;16;9;00425X;Bariloche;;;;;comando;0,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:57;3;04104;16;9;00425X;Bariloche;;;;;blancos;5,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:57;3;04104;16;9;00425X;Bariloche;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:57;3;04104;16;9;00425X;Bariloche;50;185;1;ALFREDO BRAVO;positivo;7,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:57;3;04104;16;9;00425X;Bariloche;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;2,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:57;3;04104;16;9;00425X;Bariloche;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;70,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:57;3;04104;16;9;00425X;Bariloche;502;188;1;SIGAMOS CRECIENDO;positivo;46,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:57;3;04104;16;9;00425X;Bariloche;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;16,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:57;3;04104;16;9;00425X;Bariloche;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;5,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:57;3;04104;16;9;00425X;Bariloche;504;190;3;ROJO,BLANCO Y MORADO;positivo;5,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:57;3;04104;16;9;00425X;Bariloche;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;46
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 19:57;3;04104;16;9;00425X;Bariloche;504;190;2;ROJA,BLANCA Y ROJA;positivo;23,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:08;3;04104;16;9;00426X;Bariloche;;;;;nulos;10,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:08;3;04104;16;9;00426X;Bariloche;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:08;3;04104;16;9;00426X;Bariloche;;;;;comando;0,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:08;3;04104;16;9;00426X;Bariloche;;;;;blancos;10,,
;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:08;3;04104;16;9;00426X;Bariloche;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00094;Río Negro;ESCUELA PRIMARIA N 321;12-09-2021 20:08;3;04104;16;9;00426X;Bariloche;50;185;1;ALFREDO BRAVO;positivo;8,,
