Agrupacion;Cargo;Codigo;Distrito;Establecimiento;Fecha;IdCargo;IdCircuito;IdDistrito;IdSeccion;Mesa;Seccion;idAgrupacion;idAgrupacionInt;idLista;lista;tipoVoto;votos
FRENTE DE TODOS;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:37;3;00032;10;4;00987X;El Carmen;501;148;1;CELESTE Y BLANCA DE TODOS;positivo;81
CAMBIA JUJUY;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:37;3;00032;10;4;00987X;El Carmen;502;149;1;SIGAMOS TRANSFORMANDO JUJUY;positivo;82
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:37;3;00032;10;4;00987X;El Carmen;503;150;2;UNIDAD DE LA IZQUIERDA;positivo;21
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:37;3;00032;10;4;00987X;El Carmen;503;150;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;8
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:24;3;00032;10;4;00988X;El Carmen;;;;;nulos;6
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:24;3;00032;10;4;00988X;El Carmen;;;;;recurridos;0
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:24;3;00032;10;4;00988X;El Carmen;;;;;comando;0
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:24;3;00032;10;4;00988X;El Carmen;;;;;blancos;4
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:24;3;00032;10;4;00988X;El Carmen;;;;;impugnados;0
FRENTE DE TODOS;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:24;3;00032;10;4;00988X;El Carmen;501;148;1;CELESTE Y BLANCA DE TODOS;positivo;80
CAMBIA JUJUY;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:24;3;00032;10;4;00988X;El Carmen;502;149;1;SIGAMOS TRANSFORMANDO JUJUY;positivo;65
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:24;3;00032;10;4;00988X;El Carmen;503;150;2;UNIDAD DE LA IZQUIERDA;positivo;37
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:24;3;00032;10;4;00988X;El Carmen;503;150;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;7
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:23;3;00032;10;4;00989X;El Carmen;;;;;nulos;2
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:23;3;00032;10;4;00989X;El Carmen;;;;;recurridos;0
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:23;3;00032;10;4;00989X;El Carmen;;;;;comando;0
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:23;3;00032;10;4;00989X;El Carmen;;;;;blancos;3
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:23;3;00032;10;4;00989X;El Carmen;;;;;impugnados;0
FRENTE DE TODOS;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:23;3;00032;10;4;00989X;El Carmen;501;148;1;CELESTE Y BLANCA DE TODOS;positivo;60
CAMBIA JUJUY;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:23;3;00032;10;4;00989X;El Carmen;502;149;1;SIGAMOS TRANSFORMANDO JUJUY;positivo;84
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:23;3;00032;10;4;00989X;El Carmen;503;150;2;UNIDAD DE LA IZQUIERDA;positivo;31
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:23;3;00032;10;4;00989X;El Carmen;503;150;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;10
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:35;3;00032;10;4;00990X;El Carmen;;;;;nulos;2
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:35;3;00032;10;4;00990X;El Carmen;;;;;recurridos;0
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:35;3;00032;10;4;00990X;El Carmen;;;;;comando;0
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:35;3;00032;10;4;00990X;El Carmen;;;;;blancos;7
;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:35;3;00032;10;4;00990X;El Carmen;;;;;impugnados;0
FRENTE DE TODOS;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:35;3;00032;10;4;00990X;El Carmen;501;148;1;CELESTE Y BLANCA DE TODOS;positivo;81
CAMBIA JUJUY;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:35;3;00032;10;4;00990X;El Carmen;502;149;1;SIGAMOS TRANSFORMANDO JUJUY;positivo;84
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:35;3;00032;10;4;00990X;El Carmen;503;150;2;UNIDAD DE LA IZQUIERDA;positivo;37
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00155;Jujuy;ESC. N°37 FELIPE A. IRIARTE;12-09-2021 19:35;3;00032;10;4;00990X;El Carmen;503;150;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;6
;DIPUTADOS NACIONALES;00156;Jujuy;BACH.P. N° 3 CARLOS Q. CORNEJO;12-09-2021 20:04;3;00032;10;4;00991X;El Carmen;;;;;nulos;2
;DIPUTADOS NACIONALES;00156;Jujuy;BACH.P. N° 3 CARLOS Q. CORNEJO;12-09-2021 20:04;3;00032;10;4;00991X;El Carmen;;;;;recurridos;0
;DIPUTADOS NACIONALES;00156;Jujuy;BACH.P. N° 3 CARLOS Q. CORNEJO;12-09-2021 20:04;3;00032;10;4;00991X;El Carmen;;;;;comando;0
;DIPUTADOS NACIONALES;00156;Jujuy;BACH.P. N° 3 CARLOS Q. CORNEJO;12-09-2021 20:04;3;00032;10;4;00991X;El Carmen;;;;;blancos;4
