Agrupacion;Cargo;Codigo;Distrito;Establecimiento;Fecha;IdCargo;IdCircuito;IdDistrito;IdSeccion;Mesa;Seccion;idAgrupacion;idAgrupacionInt;idLista;lista;tipoVoto;votos
;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:18;3;00002;19;1;00465X;Juan Martín de Pueyrredón;;;;;impugnados;0
FUERZA SAN LUIS;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:18;3;00002;19;1;00465X;Juan Martín de Pueyrredón;501;208;1;CELESTE UNIDAD;positivo;86
UNIDOS POR SAN LUIS;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:18;3;00002;19;1;00465X;Juan Martín de Pueyrredón;502;209;1;UNICA;positivo;98
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:18;3;00002;19;1;00465X;Juan Martín de Pueyrredón;503;210;2;UNIDAD DE LA IZQUIERDA;positivo;2
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:18;3;00002;19;1;00465X;Juan Martín de Pueyrredón;503;210;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;2
UNIÓN CÍVICA RADICAL;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:18;3;00002;19;1;00465X;Juan Martín de Pueyrredón;3;203;2;JUNTOS;positivo;8
UNIÓN CÍVICA RADICAL;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:18;3;00002;19;1;00465X;Juan Martín de Pueyrredón;3;203;1;CAMBIA SAN LUIS;positivo;4
MOVIMIENTO LIBRES DEL SUR;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:18;3;00002;19;1;00465X;Juan Martín de Pueyrredón;40;204;1;EL FUTURO ES NUESTRO;positivo;5
GEN;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:18;3;00002;19;1;00465X;Juan Martín de Pueyrredón;69;205;1;LA LISTA DEL PUEBLO;positivo;1
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:18;3;00002;19;1;00465X;Juan Martín de Pueyrredón;208;206;1;PARA RENOVAR A LA IZQUIERDA;positivo;0
TODOS UNIDOS;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:18;3;00002;19;1;00465X;Juan Martín de Pueyrredón;209;207;1;SAN LUIS PRIMERO;positivo;4
;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:18;3;00002;19;1;00466X;Juan Martín de Pueyrredón;;;;;nulos;12
;DIPUTADOS NACIONALES;00059;San Luis;ACC.LOS NOGALES COL.N°13 PROF.R.MOYANO;12-09-2021 22:18;3;00002;19;1;00466X;Juan Martín de Pueyrredón;;;;;recurridos;0
