Agrupacion;Cargo;Codigo;Distrito;Establecimiento;Fecha;IdCargo;IdCircuito;IdDistrito;IdSeccion;Mesa;Seccion;idAgrupacion;idAgrupacionInt;idLista;lista;tipoVoto;votos,
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00029;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 39 MIRADOR DEL OLIVIA;12-09-2021 19:36;3;00113;24;1;00206X;Ushuaia;502;251;5;REPÚBLICA URGENTE;positivo;2
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00029;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 39 MIRADOR DEL OLIVIA;12-09-2021 19:36;3;00113;24;1;00206X;Ushuaia;502;251;3;JUNTOS PODEMOS;positivo;34
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:59;3;00113;24;1;00208X;Ushuaia;;;;;nulos;13
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:59;3;00113;24;1;00208X;Ushuaia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:59;3;00113;24;1;00208X;Ushuaia;;;;;comando;0
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:59;3;00113;24;1;00208X;Ushuaia;;;;;blancos;3
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:59;3;00113;24;1;00208X;Ushuaia;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:59;3;00113;24;1;00208X;Ushuaia;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;7
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:59;3;00113;24;1;00208X;Ushuaia;154;246;1;MILITANCIA MOPOFISTA;positivo;3
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:59;3;00113;24;1;00208X;Ushuaia;167;247;1;BLANCA;positivo;35
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:59;3;00113;24;1;00208X;Ushuaia;212;248;1;FUEGUINOS;positivo;9
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:59;3;00113;24;1;00208X;Ushuaia;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;3
FRENTE DE TODOS;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:59;3;00113;24;1;00208X;Ushuaia;501;250;1;CELESTE Y BLANCA;positivo;53
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:59;3;00113;24;1;00208X;Ushuaia;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;16
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:59;3;00113;24;1;00208X;Ushuaia;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;1
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:59;3;00113;24;1;00208X;Ushuaia;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;6
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:59;3;00113;24;1;00208X;Ushuaia;502;251;5;REPÚBLICA URGENTE;positivo;2
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:59;3;00113;24;1;00208X;Ushuaia;502;251;3;JUNTOS PODEMOS;positivo;39
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:53;3;00113;24;1;00209X;Ushuaia;;;;;nulos;14
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:53;3;00113;24;1;00209X;Ushuaia;;;;;recurridos;1
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:53;3;00113;24;1;00209X;Ushuaia;;;;;comando;0
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:53;3;00113;24;1;00209X;Ushuaia;;;;;blancos;3
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:53;3;00113;24;1;00209X;Ushuaia;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:53;3;00113;24;1;00209X;Ushuaia;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;5
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:53;3;00113;24;1;00209X;Ushuaia;154;246;1;MILITANCIA MOPOFISTA;positivo;5
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:53;3;00113;24;1;00209X;Ushuaia;167;247;1;BLANCA;positivo;41
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:53;3;00113;24;1;00209X;Ushuaia;212;248;1;FUEGUINOS;positivo;8
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:53;3;00113;24;1;00209X;Ushuaia;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;3
FRENTE DE TODOS;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:53;3;00113;24;1;00209X;Ushuaia;501;250;1;CELESTE Y BLANCA;positivo;59
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:53;3;00113;24;1;00209X;Ushuaia;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;20
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:53;3;00113;24;1;00209X;Ushuaia;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;0
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:53;3;00113;24;1;00209X;Ushuaia;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;8
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:53;3;00113;24;1;00209X;Ushuaia;502;251;5;REPÚBLICA URGENTE;positivo;0
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:53;3;00113;24;1;00209X;Ushuaia;502;251;3;JUNTOS PODEMOS;positivo;37
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:36;3;00113;24;1;00210X;Ushuaia;;;;;nulos;9
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:36;3;00113;24;1;00210X;Ushuaia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:36;3;00113;24;1;00210X;Ushuaia;;;;;comando;0
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:36;3;00113;24;1;00210X;Ushuaia;;;;;blancos;1
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:36;3;00113;24;1;00210X;Ushuaia;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:36;3;00113;24;1;00210X;Ushuaia;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;3
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:36;3;00113;24;1;00210X;Ushuaia;154;246;1;MILITANCIA MOPOFISTA;positivo;5
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:36;3;00113;24;1;00210X;Ushuaia;167;247;1;BLANCA;positivo;42
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:36;3;00113;24;1;00210X;Ushuaia;212;248;1;FUEGUINOS;positivo;3
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:36;3;00113;24;1;00210X;Ushuaia;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;4
FRENTE DE TODOS;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:36;3;00113;24;1;00210X;Ushuaia;501;250;1;CELESTE Y BLANCA;positivo;54
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:36;3;00113;24;1;00210X;Ushuaia;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;19
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:36;3;00113;24;1;00210X;Ushuaia;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;1
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:36;3;00113;24;1;00210X;Ushuaia;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;4
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:36;3;00113;24;1;00210X;Ushuaia;502;251;5;REPÚBLICA URGENTE;positivo;1
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:36;3;00113;24;1;00210X;Ushuaia;502;251;3;JUNTOS PODEMOS;positivo;43
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:52;3;00113;24;1;00211X;Ushuaia;;;;;nulos;16
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:52;3;00113;24;1;00211X;Ushuaia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:52;3;00113;24;1;00211X;Ushuaia;;;;;comando;0
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:52;3;00113;24;1;00211X;Ushuaia;;;;;blancos;3
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:52;3;00113;24;1;00211X;Ushuaia;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:52;3;00113;24;1;00211X;Ushuaia;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;10
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:52;3;00113;24;1;00211X;Ushuaia;154;246;1;MILITANCIA MOPOFISTA;positivo;10
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:52;3;00113;24;1;00211X;Ushuaia;167;247;1;BLANCA;positivo;35
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:52;3;00113;24;1;00211X;Ushuaia;212;248;1;FUEGUINOS;positivo;9
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:52;3;00113;24;1;00211X;Ushuaia;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;3
FRENTE DE TODOS;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:52;3;00113;24;1;00211X;Ushuaia;501;250;1;CELESTE Y BLANCA;positivo;50
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:52;3;00113;24;1;00211X;Ushuaia;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;19
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:52;3;00113;24;1;00211X;Ushuaia;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;2
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:52;3;00113;24;1;00211X;Ushuaia;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;6
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:52;3;00113;24;1;00211X;Ushuaia;502;251;5;REPÚBLICA URGENTE;positivo;0
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:52;3;00113;24;1;00211X;Ushuaia;502;251;3;JUNTOS PODEMOS;positivo;32
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:32;3;00113;24;1;00212X;Ushuaia;;;;;nulos;14
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:32;3;00113;24;1;00212X;Ushuaia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:32;3;00113;24;1;00212X;Ushuaia;;;;;comando;0
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:32;3;00113;24;1;00212X;Ushuaia;;;;;blancos;2
;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:32;3;00113;24;1;00212X;Ushuaia;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:32;3;00113;24;1;00212X;Ushuaia;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;6
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:32;3;00113;24;1;00212X;Ushuaia;154;246;1;MILITANCIA MOPOFISTA;positivo;4
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:32;3;00113;24;1;00212X;Ushuaia;167;247;1;BLANCA;positivo;31
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:32;3;00113;24;1;00212X;Ushuaia;212;248;1;FUEGUINOS;positivo;10
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:32;3;00113;24;1;00212X;Ushuaia;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;4
FRENTE DE TODOS;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:32;3;00113;24;1;00212X;Ushuaia;501;250;1;CELESTE Y BLANCA;positivo;71
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:32;3;00113;24;1;00212X;Ushuaia;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;31
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:32;3;00113;24;1;00212X;Ushuaia;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;3
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:32;3;00113;24;1;00212X;Ushuaia;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;6
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:32;3;00113;24;1;00212X;Ushuaia;502;251;5;REPÚBLICA URGENTE;positivo;2
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00030;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO PROV. LOS ANDES;12-09-2021 19:32;3;00113;24;1;00212X;Ushuaia;502;251;3;JUNTOS PODEMOS;positivo;31
;DIPUTADOS NACIONALES;00032;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 14 SOLIDARIDAD LATINOAMERICANA;12-09-2021 19:50;3;00008;24;2;00216X;Río Grande;;;;;nulos;23
;DIPUTADOS NACIONALES;00032;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 14 SOLIDARIDAD LATINOAMERICANA;12-09-2021 19:50;3;00008;24;2;00216X;Río Grande;;;;;recurridos;0
;DIPUTADOS NACIONALES;00032;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 14 SOLIDARIDAD LATINOAMERICANA;12-09-2021 19:50;3;00008;24;2;00216X;Río Grande;;;;;comando;0
;DIPUTADOS NACIONALES;00032;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 14 SOLIDARIDAD LATINOAMERICANA;12-09-2021 19:50;3;00008;24;2;00216X;Río Grande;;;;;blancos;4
;DIPUTADOS NACIONALES;00032;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 14 SOLIDARIDAD LATINOAMERICANA;12-09-2021 19:50;3;00008;24;2;00216X;Río Grande;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00032;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 14 SOLIDARIDAD LATINOAMERICANA;12-09-2021 19:50;3;00008;24;2;00216X;Río Grande;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;11
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00032;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 14 SOLIDARIDAD LATINOAMERICANA;12-09-2021 19:50;3;00008;24;2;00216X;Río Grande;154;246;1;MILITANCIA MOPOFISTA;positivo;4
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00032;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 14 SOLIDARIDAD LATINOAMERICANA;12-09-2021 19:50;3;00008;24;2;00216X;Río Grande;167;247;1;BLANCA;positivo;17
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00032;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 14 SOLIDARIDAD LATINOAMERICANA;12-09-2021 19:50;3;00008;24;2;00216X;Río Grande;212;248;1;FUEGUINOS;positivo;18
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00032;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 14 SOLIDARIDAD LATINOAMERICANA;12-09-2021 19:50;3;00008;24;2;00216X;Río Grande;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;3
FRENTE DE TODOS;DIPUTADOS NACIONALES;00032;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 14 SOLIDARIDAD LATINOAMERICANA;12-09-2021 19:50;3;00008;24;2;00216X;Río Grande;501;250;1;CELESTE Y BLANCA;positivo;66
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00032;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 14 SOLIDARIDAD LATINOAMERICANA;12-09-2021 19:50;3;00008;24;2;00216X;Río Grande;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;21
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00032;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 14 SOLIDARIDAD LATINOAMERICANA;12-09-2021 19:50;3;00008;24;2;00216X;Río Grande;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;12
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00032;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 14 SOLIDARIDAD LATINOAMERICANA;12-09-2021 19:50;3;00008;24;2;00216X;Río Grande;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;6
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00032;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 14 SOLIDARIDAD LATINOAMERICANA;12-09-2021 19:50;3;00008;24;2;00216X;Río Grande;502;251;5;REPÚBLICA URGENTE;positivo;3
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00032;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 14 SOLIDARIDAD LATINOAMERICANA;12-09-2021 19:50;3;00008;24;2;00216X;Río Grande;502;251;3;JUNTOS PODEMOS;positivo;30
;DIPUTADOS NACIONALES;00032;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 14 SOLIDARIDAD LATINOAMERICANA;12-09-2021 19:39;3;00008;24;2;00217X;Río Grande;;;;;nulos;24
;DIPUTADOS NACIONALES;00032;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 14 SOLIDARIDAD LATINOAMERICANA;12-09-2021 19:39;3;00008;24;2;00217X;Río Grande;;;;;recurridos;0
;DIPUTADOS NACIONALES;00032;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 14 SOLIDARIDAD LATINOAMERICANA;12-09-2021 19:39;3;00008;24;2;00217X;Río Grande;;;;;comando;0
;DIPUTADOS NACIONALES;00032;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 14 SOLIDARIDAD LATINOAMERICANA;12-09-2021 19:39;3;00008;24;2;00217X;Río Grande;;;;;blancos;4
